experimento,metrica,n,media,desvio_padrao,margem_ic95,ic95_inferior,ic95_superior,minimo,maximo,cv_pct
5,L1-dcache-loads,10,2299254470.5,2255100.352271133,1613201.6106938934,2297641268.889306,2300867672.110694,2296992347.0,2304386315.0,0.09807963325524098
5,L1-dcache-load-misses,10,137129798.7,135178.9990543814,96701.23051814301,137033097.46948186,137226499.93051812,136858785.0,137356058.0,0.09857740646882567
5,branch-instructions,10,68425121.3,20.133167769738684,14.402400603504432,68425106.8975994,68425135.7024006,68425102.0,68425167.0,2.9423649366243336e-05
5,branch-misses,10,265319.2,151.24211641529544,108.19209245397407,265211.007907546,265427.392092454,265194.0,265688.0,0.05700383402908475
6,tempo_segundos,10,1.4115092477,0.1277389028334565,0.09137890630528665,1.3201303413947134,1.5028881540052865,1.35215789,1.773526359,9.049809843017474
6,L1-dcache-loads,10,2902799780.3,495391.64287910186,354381.83290247497,2902445398.4670978,2903154162.1329026,2901909953.0,2903234832.0,0.0170659942253373
6,L1-dcache-load-misses,10,144246378.6,559768.2641594149,400434.09351954283,143845944.50648046,144646812.69351953,143766992.0,145542403.0,0.38806399827317045
6,branch-instructions,10,68425332.8,166.80980520074687,119.32854613692399,68425213.47145386,68425452.12854613,68425232.0,68425740.0,0.00024378369585474177
6,branch-misses,10,265711.4,453.6362223436553,324.5118044599959,265386.88819554,266035.91180446005,265277.0,266406.0,0.17072516359616305
7,tempo_segundos,10,0.9092844552999999,0.07931501412315675,0.0567385431015629,0.852545912198437,0.9660229984015628,0.873427647,1.133073494,8.722794463366073
7,L1-dcache-loads,10,2588807533.1,313889.7701658445,224543.21480722967,2588582989.885193,2589032076.314807,2588576454.0,2589667525.0,0.012124878584155434
7,L1-dcache-load-misses,10,138737969.8,187664.7078996652,134247.24480631007,138603722.5551937,138872217.04480633,138556298.0,139200244.0,0.13526557161690944
7,branch-instructions,10,147490652.8,532.7953119580206,381.1388058873821,147490271.66119412,147491033.9388059,147490433.0,147492149.0,0.0003612400527377831
7,branch-misses,10,143273.8,2182.1729129980104,1561.0324633738198,141712.76753662617,144834.8324633738,141227.0,148902.0,1.5230788273906397
8,tempo_segundos,10,1.2635115092000002,0.0074967921702921445,0.005362882051777801,1.2581486271482225,1.268874391251778,1.246101506,1.272767471,0.5933299471912831
8,L1-dcache-loads,10,3128552556.1,144535.05249934664,103394.1479627949,3128449161.9520373,3128655950.2479625,3128294697.0,3128735160.0,0.00461986972913511
8,L1-dcache-load-misses,10,2198614.3,128796.95892290659,92135.79403579778,2106478.505964202,2290750.0940357978,1950641.0,2366480.0,5.858097026063489
8,branch-instructions,10,147490597.9,24.28739956804305,17.374159009497824,147490580.525841,147490615.274159,147490579.0,147490662.0,1.6467083267578952e-05
8,branch-misses,10,141953.7,648.4213393568516,463.8526830991328,141489.84731690088,142417.55268309914,140584.0,142825.0,0.45678368324098034
