# started on Mon Sep  7 16:31:33 2026

2901961386;;L1-dcache-loads:u;1765515217;100.00;;
145542403;;L1-dcache-load-misses:u;1765515217;100.00;;
68425740;;branch-instructions:u;1765515217;100.00;;
266240;;branch-misses:u;1765515217;100.00;;
