# started on Mon Sep  7 16:32:29 2026

2589667525;;L1-dcache-loads:u;895043555;100.00;;
139200244;;L1-dcache-load-misses:u;895043555;100.00;;
147490456;;branch-instructions:u;895043555;100.00;;
143099;;branch-misses:u;895043555;100.00;;
