# started on Mon Sep  7 16:31:07 2026

2298756190;;L1-dcache-loads:u;992093744;100.00;;
137205041;;L1-dcache-load-misses:u;992093744;100.00;;
68425095;;branch-instructions:u;992093744;100.00;;
265048;;branch-misses:u;992093744;100.00;;
